4/12/2022 13:58,14004284,AFAM 273,Mary Jane Smith,Better understanding of course material,Spring 2022
4/15/2022 11:00,14005521,MATH 135,Sean LaPlante,I need to be retaught Calculus from the beginning. I am completely lost.,Spring 2022
4/17/2022 4:53,14006567,ECON 100,Chezum,,Spring 2022
4/17/2022 15:05,14005509,PSYCH 101,Conrad Stuntz and Brittany Hollis ,Get better scores ,Spring 2022
4/20/2022 14:14,16006366,STAT 113 ,Ramler ,Better understand the material ,Spring 2022
4/21/2022 6:32,14005238,EUR 109,Carolyn Twomey,Help working on final project and understanding the guidelines,Spring 2022
5/5/2022 10:40,14006194,GOVT 103,Precious Hall ,I want to improve my essays,Spring 2022
5/25/2022 11:27,14005353,EUR 3018,"Kartal, A",I hope to gain extra support and someone to help me through difficult topics. I have ADHD inattentive.,Spring 2022
5/25/2022 11:27,14005353,PCA 125,"Thomas, J",I hope to gain extra support and someone to help me through difficult topics. I have ADHD inattentive.,Spring 2022
8/16/2022 14:42,14004465,CHEM 222,Samuel Tartakoff,To pass the class. I am retaking the course. I am good with subjects being broken down and explained thoroughly to me.,Fall 2022
8/19/2022 17:55,14006303,CHEM 222,Dr. Tartakoff,"I hope to gain a better understanding of the material by gaining a tutor. I like to approach studying hands on, but am looking for more effective study methods. ",Fall 2022
8/23/2022 10:03,14006566,CHEM 222,Dr. Tartakoff,"I want someone who I can check in with regularly and feel really comfortable asking questions to and learn how to study with. I am not a great with reading and textbook work, ( I have dyslexia), I also struggled with gen chem last year so I would really like some more support and student help this year. ",Fall 2022
8/23/2022 13:12,14006567,ECON 200,Milani,I am anticipating being confused so I am hoping for better understanding.,Fall 2022
8/24/2022 6:32,14005842,BIOL 245,"Temkin, Mike","Just General studying assistance, probobly meet once a week or so to go over the material in the course that i'm least familiar with.",Fall 2022
8/24/2022 6:32,14005842,BIOL 250,"Schreiber, A","Just General studying assistance, probobly meet once a week or so to go over the material in the course that i'm least familiar with.",Fall 2022
8/24/2022 14:00,14006772,ECON 252,Shuwei (Jolly) Zhang,I would like to have some meeting before tests and when I have something I don't understand about classes. ,Fall 2022
8/24/2022 15:31,14007239,CHEM 103,Dr. Dixon,chemistry math help,Fall 2022
8/24/2022 20:09,14006183,CHEM 222,Dr. Tartakoff,I like going through problems and more in depth explanations,Fall 2022
8/24/2022 20:09,14006183,PHYS 103,Dr. Pirbhai,I like going through problems and more in depth explanations,Fall 2022
8/25/2022 7:50,14006067,ECON 251,Thea How Choon,Extra guidance on material we are learning and help studying for exams and help with homework in order to succeed in the class,Fall 2022
8/25/2022 21:44,14006533,CHEM 103,Dr. Emily Dixon,"i'm a slow learned, i want to earn an above satisfactory grade grade and I know it depends on me so i wil put in the work but I need some extra help with understanding the material since I haven't taken chemistry or math in a while ",Fall 2022
8/26/2022 9:44,14006147,ECON 251,Del Rossi,"Professor Del Rossi prefaced that this is a difficult class, and I would like to have a tutor to go over class content that is confusing when presented in class. I would like a tutor to go over practice problems, and to have someone to ask questions to that I am comfortable with. I learn by examples and practice, as well as re-wording class content in order to comprehend it. ",Fall 2022
8/28/2022 13:33,14006504,ECON 251," How Choon, M",Gain a better understanding and not fall behind in class,Fall 2022
8/29/2022 13:33,14006549,CHEM 103,Dr. Marano,"My goal is to gain a solid understanding of confusing topics taught in this course, as I took it in high school and struggled to comprehend the material. ",Fall 2022
8/29/2022 17:31,14006223,STAT 213,Ramler,"Better understanding of the material, symbols, and notations, mostly going through the textbook with explanations when I need",Fall 2022
8/29/2022 17:37,14005425,CHEM 103,Emily Dixon,I would really like to understand the material and be able to apply it in different situations.,Fall 2022
8/29/2022 19:42,14005630,PHYS 103,Munir Pirbhai,Looking for some content clarification and general questions,Fall 2022
8/30/2022 8:13,14004786, PCA 310, Juraj Kittler,I need help with the reading questions,Fall 2022
8/30/2022 14:03,14006150,ENVS 101,Coupland,I hope to better understand the material and get help with the work if I am confused.,Fall 2022
8/30/2022 14:10,14006150,PSYC 256,Hollis,I hope that the tutor will be able to help me understand better what we are learning in class and help with anything I am confused about during the course,Fall 2022
8/30/2022 16:23,14006948,HIST 222,M. Schrems,"No, just confused about the class and an assignment. It would be helpful if someone could help me out.",Fall 2022
8/31/2022 13:41,14006371,FR 103, Eloise Brezault,I have always struggled learning language yet I am passionate about learning the french language. Repetition and giving examples help assist me in the learning process. ,Fall 2022
8/31/2022 14:15,14004081,FR 103,Elois B. ,Practice in oral French and brief review of my writing ,Fall 2022
8/31/2022 15:09,14005394,BIOCH 309,Dixon,In person ,Fall 2022
9/1/2022 19:24,14006160,CHEM 222,Lutz,Clarification on material covered in class ,Fall 2022
9/2/2022 7:42,14006436,PHYS 151,Cristian Armendariz Picon,"I hope to get a better understanding of PHYSso I am successful in not only this class, but any other class which has PHYScontent.  I am a visual and auditory learner.  My goals are to understnd and apply PHYSto class, lab and life.",Fall 2022
9/2/2022 7:51,14006292,CHEM 103,Matthew Skeels,Better understanding of material,Fall 2022
9/2/2022 8:50,14006529,CHEM 103,Skeels,"I understand the homework and material, but my quiz grades are suffering. I need help to do better in class.",Fall 2022
9/2/2022 9:11,14006412,ECON 251 ,How Choon,Im currently a little bit behind and confused on the course material so far in both of these classes. ,Fall 2022
9/2/2022 9:11,14006412,ACC 203,Johnston,Im currently a little bit behind and confused on the course material so far in both of these classes. ,Fall 2022
9/2/2022 11:03,14005063,ECON 252,Professor. Shuwei (Jolly) Zhang,I would like to go over what I forgot and do not understand.,Fall 2022
9/3/2022 13:33,14005405,CHEM 221,Patrick Lutz,I would like to go over problems. I need to be hands on,Fall 2022
9/4/2022 9:57,14005171,ECON 251 ,Del Rossi ,Just to have someone help me work through things because I struggle in this class ,Fall 2022
9/4/2022 9:59,14005171,ACC 203,Johnston ,Someone who can walk me through things,Fall 2022
9/4/2022 12:16,14006284,CHEM 222,Dr. Patrick Lutz,Assistance with studying for tests and better understanding material,Fall 2022
9/4/2022 17:44,14006307,CHEM 103,Dr. Lutz,"I hope to gain some help with chemistry, I struggled with the subject in high school and I want to do better in college. If possible I would like to meet with Kyomi Bross as a tutor, she has already helped me with chemistry and she is a wonderful teacher. ",Fall 2022
9/4/2022 18:37,14006567,ECON 200,Dr. Sahar Milani,I am hoping to stay on top of my understanding of the material and avoid rapidly falling behind because one thing is confusing.,Fall 2022
9/5/2022 10:19,14006256,CHEM 222,Prof. Lutz,I like an organized and slow approached that breaks down information step by step,Fall 2022
9/5/2022 13:10,14007145,MATH 126,Daniel Look,Better 4explanations on lessons with tricks for memorization ,Fall 2022
9/6/2022 11:10,14007134,BIOL 101,Dr. Baldwin,Better Bio study habits and understanding lecture notes ,Fall 2022
9/6/2022 15:05,14005601,BIO 341,Joe Erlichman,Visuals are super helpful and potential ways to memorize the content and understnad the concepts,Fall 2022
9/6/2022 19:52,14006460,CHEM 103,Dr. Skeels,Understand the topics better without having to memorize most things. Style: practice problems,Fall 2022
9/7/2022 10:26,14004528,BIOL 351,Joe Erlichman,general understanding of concepts,Fall 2022
9/7/2022 10:47,14007068,CHEM 103,Lutz,Trying to get a better understanding of chemistry ,Fall 2022
9/7/2022 18:49,14005250,ACC 203,randy johnston,,Fall 2022
9/7/2022 20:55,14007092,MATH 135,Patti Lock,A better understanding of the material and better methods of studying,Fall 2022
9/7/2022 21:08,14005794,ECON 308,O’Hara + Milani,Better understanding of material and to do well in this course. Help preparing and reviewing for the class.,Fall 2022
9/8/2022 9:18,14006979,BIOL 101,Brad Baldwin,I just want to be able to study the information better. I am not 100% sure on how to study for certain topics or ideas. ,Fall 2022
9/8/2022 12:05,14006350,FR 103,E. Brezault,"Help with memorization of verb conjugations, practice with comprehension. I am typically a visual learner. ",Fall 2022
9/8/2022 12:11,14005235,ECON 200,Milani,I would like to review after every class/,Fall 2022
9/8/2022 14:53,14007047,CHEM 103,Dr. Marano,I hope to gain a better understanding of the topics and be more prepared for quizzes and exams.,Fall 2022
9/8/2022 18:56,14005531,CHIN 101,Dr. Zhenjun Zhang,I would like to improve both my comprehension of my classwork and to also prepare to study abroad next semester. ,Fall 2022
9/9/2022 6:10,14006552,PHYS 151 ,Cristian Armendariz-Picon,I hope to get a better understanding of the material that we are reading in the text book. ,Fall 2022
9/9/2022 6:56,14005522,CHIN  101,dr zheng,i need to get a good grade and i need to actually be decent at speaking and understanding since i’m studying abroad in china,Fall 2022
9/9/2022 8:00,14006560,MATH 205,Gabriel Dorfsman-hopkins,"Learn MATH 205, understand the material, hw help",Fall 2022
9/9/2022 8:24,14005405,PHYS 103,Munir ,I would like to go over homework and topics I  am struggling grasping in class,Fall 2022
9/9/2022 11:15,14007091,FR 103,Eloise Brezault,"Focusing on french grammar, I learned a lot of conversational french in high school and I understand frech very well I’m just really struggling with grammar and conjugations. ",Fall 2022
9/9/2022 14:30,14003597,ECON 308,Michael O'Hara,Mostly how to approach the course problems,Fall 2022
9/10/2022 22:44,14006465,CHEM 103,Skeels ,"Better understanding of the material, or methods to help with memorization",Fall 2022
9/11/2022 15:38,14007352,FR 103,Eloise Brezault,I just need help overall with the curriculum.,Fall 2022
9/11/2022 17:19,14006577,ECON 252,Zhang,I hope to get ahead and get a tighter grasp on key concepts. I tend to memorize things without truly understanding them and my goal is to start applying concepts.,Fall 2022
9/11/2022 17:19,14006577,STAT 113,Lock,I hope to get ahead and get a tighter grasp on key concepts. I tend to memorize things without truly understanding them and my goal is to start applying concepts.,Fall 2022
9/12/2022 9:33,14006303,PHYS 103,Munir P. ,He does not lecture in class…he only gives us practice problems and expects us to know what formulas/techniques to use but doesn’t want us to memorize things. I’m just at a loss for how to prepare myself for lecture and exams. ,Fall 2022
9/12/2022 13:11,14006337,CHEM 103 ,Dr. Skeels ,I would like to request Kyomi Bross to be my tutor and help me to prepare for the quizzes,Fall 2022
9/12/2022 13:55,14007019,CS 140,Professor Lisa Torrey,I like to take things a bit slow as I am a slow learner,Fall 2022
9/12/2022 17:28,14006561,FR 103,Eloise Brezault,I haven't done any French since high school and need some help catching up. ,Fall 2022
9/13/2022 9:33,14006772,HIST 108,Dr. William Keniston,I hope to be helded to read some reading for quizes and tests.,Fall 2022
9/13/2022 15:06,14003597,ACC 203,Randy Johnston,My goal is to get a 2.0 in the class,Fall 2022
9/13/2022 19:47,14005858,CS 256,Kevin Angstadt,I would like to work on my coding in both Java and C++ if possible. I primarily would like to improve at coding and do better in the course.,Fall 2022
9/14/2022 9:06,14006379,ECON 252,Prof. Zheng,"I don’t have trouble with any sort of calculations, but I have trouble understanding why and when we do certain calculations. I have trouble thinking about the concepts in macro in real world context. ",Fall 2022
9/14/2022 9:29,14007078,CHEM 103,Emily Dixon,I hope to develop better testing skills and take my knowledge from class to obtain a better grade on quizzes and exams. I tend to learn better with visuals rather than words. Since early education I have struggled with processing during test taking. I know the information but I dont do well with timed exams because I need time to understand what its asking and walk myself through the problem. ,Fall 2022
9/14/2022 9:29,14006048,ECON 100,Dr. Chezum,A better understanding of the material- I will do my best to make myself available as I am on the hockey team ,Fall 2022
9/14/2022 11:48,14006184,CHEM 222,Dr.Tartakoff,I hope I can pass o chem and PHYS,Fall 2022
9/14/2022 11:48,14006184,PHYS 103,Dr.Munir ,I hope I can pass o chem and PHYS,Fall 2022
9/14/2022 11:49,14006617,PHYS 103,Munir Pirbhai,I want to better understand the topics we are discussing in class and how to properly apply the laws given.,Fall 2022
9/14/2022 12:47,14006865,MATH 135 ,Patti Locke ,Math has never been my strong suit so I am really just looking for someone to go over what is being taught and review with me at a slower pace than how the class moves now. I learn best visually and working hands on. ,Fall 2022
9/14/2022 13:31,14004257,FR 103,Éloïse Brezault,more confidence in speaking and writing ,Fall 2022
9/15/2022 8:24,14007445,MATH 235,"Jessica Chapman, and Henry Melville",To catch up after being sick and struggling with sleep.,Fall 2022
9/15/2022 8:28,14007203,ACC 203,Randy Johnston,I was hoping to get help with the homework and example problems to prepare better for quizzes and exams,Fall 2022
9/15/2022 11:29,14006998,CHEM 103,"Oldacre, baldwin",I want to be ready for quizzes,Fall 2022
9/15/2022 11:29,14006998,BIOL 101,"Oldacre, baldwin",I want to be ready for quizzes,Fall 2022
9/18/2022 10:39,14005177,CHEM 222,Dr. Tartakoff,just understanding mechanisms and practice for quizzes,Fall 2022
9/18/2022 13:27,14006888,CHEM 103,Professor Oldacre,I hope to gain a better understanding of the subject overall and learn what my personal best study habits are.,Fall 2022
9/18/2022 14:05,14006852,PSYC 101,Adam Fox ,study skills (there is alot of content that needs to be reviewed before taking the exam). I have used quizlet in the past for studying but I would like to quiz me and retain more information than if I was just looking at my notes and trying to quiz myself. I also don't have a lot of time to study during the week because of field hockey and so I need a strict 1 hour once a week before the exam day to review.,Fall 2022
9/18/2022 17:23,14006889,ECON 100,Sun k Choi ,To understand the material better and do hw better,Fall 2022
9/19/2022 12:03,14005205,PHYS 151,Massooma Pirbhai,"I would like to learn how to approach the problems and also learn to think in a PHYSway (like considering all the factors such as angles, forces, etc). ",Fall 2022
9/19/2022 21:12,14006135,MATH 280,Duncan Melville,,Fall 2022
9/20/2022 13:23,14006634,PHYS 103,Prof. Munir Pirbhai,"I hope to be prepared for my exams, be able to do homework problems on my own, and understand concepts and how to apply them. I need to understand why I am taking the steps I am taking to solve problems because it will help me understand what I am doing and the implications of each step. I do well with explanations and hands on learning with visuals and models.  ",Fall 2022
9/20/2022 13:23,14006634,CHEM 103,Prof. Matthew Skeels,"I hope to be prepared for my exams, be able to do homework problems on my own, and understand concepts and how to apply them. I need to understand why I am taking the steps I am taking to solve problems because it will help me understand what I am doing and the implications of each step. I do well with explanations and hands on learning with visuals and models.  ",Fall 2022
9/20/2022 14:27,14004586,ACC 203 ,Randy Johnston ,I prefer to be taken through step by step instead of skipping the easier steps. ,Fall 2022
9/21/2022 6:53,14007216,CHEM 103,Dr. Skeels,I hope to gain a better understanding of Chemistry and do better on the quizzes and exams,Fall 2022
9/21/2022 9:11,14006421,CHEM 222,Tartakoff,Help with application of materials ,Fall 2022
9/21/2022 9:13,14006421,PHYS 103,Pirbhai,Application of material ,Fall 2022
9/21/2022 15:52,14006435,ECON 252 ,Cynthia Bansak ,Understanding arguments to be better in a testing environment ,Fall 2022
9/24/2022 19:02,14006008,PHYS 103,Munir Pirbhai,I would like to prepare for my fist test. I want to be confident in solving PHYSproblems.,Fall 2022
9/25/2022 15:20,14006041,PHYS 103,Munir Pirbhai,To help me gain a further understanding of the problems ,Fall 2022
9/25/2022 15:26,14006474,CHEM 103,Dr. Murano ,"Just extra review, more time spent studying, and correction when I dont understand certain topics/modules",Fall 2022
9/25/2022 20:14,14006030,PHYS 103,Dr Munir ,Understand the concepts better,Fall 2022
9/25/2022 21:26,14006958,CHEM 103,Nadia Marano ,Better understand the topics. I tend to work better on 1on1,Fall 2022
9/26/2022 7:18,14007107,CHEM 103,Amanda Oldacre,Better overall grade average ,Fall 2022
9/26/2022 7:25,14006888,CHEM 103,Professor Oldacre,"I'm in the peer pod group, but I am still completely lost in the class, and I would prefer to work 1 on 1 with a tutor because that is how I learn better.",Fall 2022
9/26/2022 8:36,14006529,CHEM 103,Matthew Skeels,Better grades on exams and quizzes,Fall 2022
9/26/2022 10:16,14006332,ECON 251,delrossi,a better understaning of the material and to improve my grade,Fall 2022
9/26/2022 12:24,14006253,CHEM 221 ,Lutz,"Better understanding of the material, receive better grades",Fall 2022
9/27/2022 12:22,14006304,STAT 113,Robin Lock,"Need to be in a quiet one on one, I have a friend who usually helps me and is looking for a job if there are openings",Fall 2022
9/27/2022 16:59,14007230,CHIN 101,Zhenjun Zhang,Please give me Kyomi Bross.,Fall 2022
9/27/2022 18:33,14006252,CHIN 103,Zhang ,Better understanding of grammar ,Fall 2022
9/28/2022 8:36,14007212,PHYS 151,Cristian Armendariz-Picon,Get a better understanding of each topic and problem solving,Fall 2022
9/28/2022 8:36,14007212,MATH 135 ,Jeremie Fish,Get a better understanding of each topic and problem solving,Fall 2022
9/29/2022 13:50,14006602,MATH 135,Patti Locke,I am a visual learner and really like it when you write down each individual step and then give me an example after a few doing together to see if i got it,Fall 2022
9/29/2022 14:36,14007217,CHEM 103,Dr. Marano ,Help to review the material each week and overall solidify my understaa ding of certain topics. ,Fall 2022
9/29/2022 14:53,14006337,BIOL 245,Mike Temkin ,I want to prepare better for the exams ,Fall 2022
9/29/2022 19:41,14006617,CHEM 222,Dr.Tartakoff,understanding the lessons,Fall 2022
9/29/2022 20:27,14007329,ECON 100,Sun-Ki Choi,To have a better understanding of concepts and to be prepared for tests ,Fall 2022
9/30/2022 9:17,14006660,PHIL 202,Nick Hughes,"My goal is to have the tutor go over my weekly assignments with me, as a way of refeeshing my memory and thar would also haelp me stay on track with the course itself",Fall 2022
9/30/2022 9:17,14006660,GS 101,Political Economy-(Robert Flahive),"My goal is to have the tutor go over my weekly assignments with me, as a way of refeeshing my memory and thar would also haelp me stay on track with the course itself",Fall 2022
9/30/2022 9:17,14006660,GS 290,Research Methods-(John Collins) ,"My goal is to have the tutor go over my weekly assignments with me, as a way of refeeshing my memory and thar would also haelp me stay on track with the course itself",Fall 2022
9/30/2022 10:08,14007196,CHEM 103,Oldacre,To understand the topics ,Fall 2022
10/2/2022 11:54,14006917,ECON 200,Sahar Milani,"I hope to gain a deeper understanding of the subject. I tend to understand the material while in class, but when I try to do it on my own I cannot. ",Fall 2022
10/3/2022 7:24,14006846,CHEM 103, Amanda Oldacre,A better understanding of some material that I can't comprehend. ,Fall 2022
10/3/2022 7:24,14006846,BIOL 101,Kris Hoffmann,A better understanding of some material that I can't comprehend. ,Fall 2022
10/3/2022 13:23,14006302,CHEM 103,Dr. Emily Dixon ,I usually study by going over my notes and rewriting them which worked for the first half but now that we are learning more I am open to new study habits. I feel as thoughI would benefit from having someone explain the material out loud as well,Fall 2022
10/3/2022 15:12,14005105,ECON 252 ,Cynthia Bansak,I have already taken Macro and got a 1.5 i just need a 2.0 in the class. ,Fall 2022
10/4/2022 10:22,14006516,ECON 252,Cynthia Bansak,Understand the material and do better on assignments ,Fall 2022
10/4/2022 10:22,14006516,STAT 113,Matt Higham,Understand the material and do better on assignments ,Fall 2022
10/4/2022 11:05,14007130,ECON 101,Sekelj,Better understand the material and perform better on the exams. Mostly have a difficult time understanding the mathematical side of economics. ,Fall 2022
10/5/2022 7:41,14005356,BIOL 231,Olendenski,Another set aside time in the week to focus on just these classes. To get help on things I dont quite understand in class. ,Fall 2022
10/5/2022 7:41,14005356,BIOL 245,Tempkin,Another set aside time in the week to focus on just these classes. To get help on things I dont quite understand in class. ,Fall 2022
10/5/2022 8:15,14006171,PHYS 103,Munir Pirbhai,I can't seem to grasp any of the PHYSconcepts nor how to start long math problems,Fall 2022
10/5/2022 11:02,14005782,ECON 200,Sahar Milani ,I hope to gain a better understanding of the material and go over testing strategies for this class style. ,Fall 2022
10/5/2022 12:31,14006206,MATH 126,Daniel Look ,Just some more practice with the ideas in calc 2,Fall 2022
10/5/2022 17:09,14005659,ACC 203 ,Randy Johnston ,Better understanding of the rules on balance sheets and end of year statements ,Fall 2022
10/5/2022 20:09,14004284,ACC 203 ,Randy Johnston,,Fall 2022
10/6/2022 10:19,14006526,CHEM 103,Dr. Skeels,"better grasp on the topics covered previously so i cqn better understand whats going on now, often i struggle with math",Fall 2022
10/9/2022 17:37,14005441,MATH 235,Jessica Chapman,Better Understanding in Course Material,Fall 2022
10/9/2022 21:25,14007326,CHEM 103,Dr. Lutz,I hope that I'll obtain skills to get a better understanding of the various concepts that I am being taught in lecture. While all learning styles are beneficial I tend to thrive from visuals repetition. ,Fall 2022
10/10/2022 7:30,14006500,STAT 113,Robin Lock,A better overall average ,Fall 2022
10/10/2022 7:41,14006638,PHIL 202,Nick Hughes,Get a better understanding on the concepts of the course. I am struggling to follow in this class. ,Fall 2022
10/10/2022 9:22,14006332,ECON 251,allison delrossi,"i am more of a visual learner, it is hard for me to understand material by just listening or reading a textbook",Fall 2022
10/11/2022 9:10,14005659,BIOL 250,Alexander schreiber ,Understanding of basic cell structures and ability to apply it to more critical thinking problems ,Fall 2022
10/11/2022 22:43,14003484,CHIN  103,Zhang,"Relearn Foundational CHIN , and I am a hands on learner",Fall 2022
10/13/2022 18:18,14007030,CHEM 103,Dr. Amanda Oldacre,"I hope to better understand Chem concepts. I learn best with a visual and auditory explanation and examples, and I hope to develop some study skills to help me in the future.",Fall 2022
10/17/2022 7:49,14006215, GOVT 108,Ronnie Olesker ,Being able to talk through reading and writing for the class.,Fall 2022
10/17/2022 13:01,16006040,MATH 205,Gabriel Dorfsman-Hopkins,"Better understanding of materials and study habits. I am a hard worker and study hard in school. I motivate and push myself, but I always have ways to improve, especially in how to study math material in higher education.",Fall 2022
10/18/2022 9:06,14006940,ECON 100,Choi,I have a learning disability and I am a visual learner. I want to be able to keep up in class and understand the content.,Fall 2022
10/18/2022 13:34,14006912,ECON 100,Brian Chezum,I don't test well. I need help studying for exams.,Fall 2022
10/18/2022 13:39,14005740,CHEM 106,Dr. Oldacre,improved grades and studying. I struggle with motivation.,Fall 2022
10/19/2022 5:50,14007336,CHEM 103,Dr. Skeels,help with homework and studying for exams,Fall 2022
10/19/2022 5:50,14007336,MATH 135,Dr. Fish,help with homework and studying for exams,Fall 2022
10/19/2022 12:10,14005963,ECON 251,Del Rossi,I am hoping to get help with the worksheets. I am looking for someone to help me find how to apply the equations to the problems.,Fall 2022
10/20/2022 10:00,14006857,ECON 100,Sun Ki Choi,Do better on my assignments and quizes,Fall 2022
10/20/2022 13:47,14005252,STAT 113,Dr. Robin Lock,"better understanding of material, class is fast paced",Fall 2022
10/21/2022 9:22,14006429,FR 101,Cris Robu,"French moves fairly quickly, so I'm hoping to get some extra practice in and also work on reviewing all the rule exceptions.  ",Fall 2022
10/21/2022 9:42,14007175,MATH 135,Patty Frazier Lock,I want to get my grade up and do well on my exam. ,Fall 2022
10/21/2022 10:54,14006958,BIOL 101,rebecca lehman ,Gain a better knowledge of the material and help quizzes and exams. I learn and understand material better with 1on1,Fall 2022
10/21/2022 13:07,14006094,PSYC 207,Laura Millis-Smith,Just to better understand the concepts and be better prepared for my exams. Need to review the material with someone who knows it better than I do.,Fall 2022
10/23/2022 14:22,14005663,CHEM 222,Patrick Lutz,"I want help in learning how to make studying for the class more manageable, and I want to gain more practice so I can better understand class material through practicing problems.",Fall 2022
10/23/2022 17:43,14006286,ITAL  101,Marcella Grimaldi,I would like to have extra help with ITAL  to gain a better overall understanding,Fall 2022
10/24/2022 8:55,14006031,ECON 252 ,Jolly Zhang,"Nothing really, just want to make sure I know the information",Fall 2022
10/24/2022 8:55,14006031,ECON 200,Sahar Milani,"Nothing really, just want to make sure I know the information",Fall 2022
10/24/2022 15:08,14007187,CHEM 103,Dr. Marano,Deeper understanding of material,Fall 2022
10/25/2022 7:10,14005583,ACC 203,Randy Johnston,"I hope to understand some content within a particular chapter, and would learn best by talking through methods on solving answers",Fall 2022
10/25/2022 12:47,14007410,BIOL 101,Kris Hoffman,get better undrestanding of the subject and be able to function better at the quizzes or exam,Fall 2022
10/27/2022 13:56,14007158,FR 103,Brezault,Help with grammar and conjugations,Fall 2022
10/28/2022 15:04,14006178,CHEM 221,Dr. Lutz,To soak in lecture more and practice problems with guidance,Fall 2022
10/30/2022 11:34,14006482,STAT 113,Matt Higham,I need help applying what I learn on tests. ,Fall 2022
11/2/2022 5:24,14006418,CHEM 222 ,Dr. Lutz,I hope to understand the material better and to improve my grades in both the lab and lecture portion of this class.,Fall 2022
11/2/2022 8:33,14005743,ECON 342,Dr. O’Hara,I have no coding experience and would like help with understanding our weekly labs ,Fall 2022
11/2/2022 8:43,14007110,BIOL 102,it changes,I hope to be able to progress in biology and to retain information better. I can't learn unless it's visual and that's why I'm struggling.,Fall 2022
11/3/2022 11:08,14007156,SPAN 3028,Ilia Casanova,"I hope to gain a better understanding of conjugations (preterite, imperfect, subjunctive) and sentence structures. I learn well through repetition and would like to be able to conjugate on my own/apply to my class.",Fall 2022
11/4/2022 8:25,14007153,CHEM 103,Dr. Skeels,,Fall 2022
11/8/2022 18:03,14005396,PHYS 151,Masooma Pirbhai,Understanding what is going on in class,Fall 2022
11/9/2022 18:46,14006574,CHEM 103,Amanda Oldacre ,clear my understanding on some topics. I am a visual learner ,Fall 2022
11/14/2022 10:02,14004736,ECON 251,Allison Del Rossi,I need help with my quantitative problems. I have been struggling finding the parallel between deriving micro graphs and understanding how an equation leads to this graph. I also need the help understanding how we can take word problems and which formula to use to complete the problem. ,Fall 2022
11/17/2022 5:57,14007144,ECON 100,Professor Lockard,Need to score 80+ on the final exam ,Fall 2022
11/28/2022 13:08,14006924,STAT 113,Robin Lock,Help Pass the class,Fall 2022
12/1/2022 9:04,14006862,CS 140,Dr. Angstadt,"I need help, completing my exercises and with my final coding project. ",Fall 2022
12/7/2022 10:00,14006270,ECON 251,howchoon,help studying for final ,Fall 2022
12/7/2022 19:47,14007048,SESS 234,Dan Roiger,better understanding of how physiology all works together. I've a very visual learner who likes seeing things broken down step by step.,Fall 2022
12/7/2022 19:48,14007048,ARAB 101,Gisele El Khoury,A better understanding of how to read arabic,Fall 2022
12/13/2022 18:07,14006168,PHYS 103,Munir Pirbhai,"I hope to learn to study on a more consistent basis, and for my tutor to assist me in reviewing the material. This semester, I struggled keeping up with reviewing topics, so I ended up always cramming the night before a test and missed some key info because of that. I’m hoping to avoid that next semester. ",Fall 2022
1/16/2023 8:17,14006303,CHEM 222,Samuel Tartakoff,"I had an organic Chem tutor last semester and we met each week before quizzes, it helped me refresh my learning by talking it out or practicing problems out loud. ",Spring 2023
1/16/2023 8:17,14006303,PHYS 104,Munir Pirbai,"I had an organic Chem tutor last semester and we met each week before quizzes, it helped me refresh my learning by talking it out or practicing problems out loud. ",Spring 2023
1/17/2023 11:01,14006888,CHEM 104,Matthew Skeels,,Spring 2023
1/17/2023 11:41,14006307,CHEM 104,Dr. Marano,I hope to gain some extra help with the more difficult topics in chemistry and make sure that I understand everything being taught in class. ,Spring 2023
1/18/2023 6:03,14007217,CHEM 104 ,Patrick Lutz ,,Spring 2023
1/18/2023 9:44,14006252,CHIN  104,Independent study,Help with complicated grammar I would like Kyomi Bross to be my tutor ,Spring 2023
1/18/2023 12:01,14006005,STAT 113,Jessica Chapman,A better understanding in mathematics.,Spring 2023
1/18/2023 13:12,14006946,CHEM 104,Dr. Nadia Marano,"I did not do as well as I would have liked in 103, and I think a peer tutor would benefit me in chem 104",Spring 2023
1/18/2023 14:38,14006134,FR 104,Dr. Eloise Brezault.,I would like help with improving my speaking skills. I am hoping to be able to start to have more conversational skills in French. ,Spring 2023
1/19/2023 6:29,14004465,NRSCI 389,Ana Estevez,I hope to gain a different perspective on the topics while having someone further explain things I have issues on.,Spring 2023
1/19/2023 9:22,14007403,MATH 126,Patti Lock ,"I need things explained to me a few times, and I understand better when it's split up into steps ",Spring 2023
1/19/2023 22:29,14004707,STAT 234,Ivan Ramler,I would like to do well in the class.,Spring 2023
1/20/2023 7:17,14006183,MATH 135,Rubagsinghe,Friend,Spring 2023
1/20/2023 7:17,14006183,PHYS 104,munir,Friend,Spring 2023
1/20/2023 7:17,14006183,CHEM 222,tartarkoff,Friend,Spring 2023
1/20/2023 8:58,14006567,ECON 251,Dr. Thea How Choon,I didn't do well in Intro to Econ and I want to make sure I don't fall behind in this class.,Spring 2023
1/21/2023 10:06,14006337,CHEM 104,Dr. Lutz ,I would like to be prepared for my quizzes and exams. I would also like to request Olivia Varricchione as my chemistry tutor. Thank you!!,Spring 2023
1/21/2023 15:24,14006337,BIOL 218,Dr. Susan Willson ,I would like to keep up with my work and be prepared for quizzes and labs ,Spring 2023
1/22/2023 16:05,14007050,STAT-113,"J, Chapman",better grades ,Spring 2023
